video_id,video_title,video_url,channel_name,date_uploaded,is_for_kids
0ZRjpnYbx7c,30 Minutes Of Dogs And Cats Being Ridiculous And Cute | Dodo Kids | Animal Videos For Kids,https://www.youtube.com/watch?v=0ZRjpnYbx7c,Dodo Kids,2023-05-25T13:00:02-07:00,True
C4BcNk3sFmA,60 Minutes Of Animals Splishing And Splashing! | Dodo Kids | 1 Hour Of Animal Videos,https://www.youtube.com/watch?v=C4BcNk3sFmA,Dodo Kids,2023-07-23T05:00:10-07:00,True
hIH9eULP3XA,60 Minutes Of Fearless and Fuzzy Animals | Animal Videos | Dodo Kids,https://www.youtube.com/watch?v=hIH9eULP3XA,Dodo Kids,2022-09-29T05:00:34-07:00,True
JGuKa7DNq1E,Can Splash Dogs Conquer The Pool And The Ocean? | Dodo Kids,https://www.youtube.com/watch?v=JGuKa7DNq1E,Dodo Kids,2023-05-13T05:00:23-07:00,True
o06kiU0qVfI,60 Minutes Of Cats And Kittens Being Cute And Silly | 1 Hour Of Animal Videos | Dodo Kids,https://www.youtube.com/watch?v=o06kiU0qVfI,Dodo Kids,2023-09-14T14:38:45-07:00,True
qK8k_DJjKuM,60 Minutes Of Animals Who Need Our Love :heart: | Dodo Kids | Animal Videos For Kids,https://www.youtube.com/watch?v=qK8k_DJjKuM,Dodo Kids,2022-12-19T11:00:17-08:00,True
h1cv8Fsn4eU,30 Minutes Of Animals Who Love Their High-Tech Humans | Dodo Kids | Animal Videos For Kids,https://www.youtube.com/watch?v=h1cv8Fsn4eU,Dodo Kids,2023-05-11T05:00:34-07:00,True
6eI6AYAsAsY,60 Minutes Of The Most Loveable Animals On Earth | 1 Hour Of Animal Videos | Dodo Kids,https://www.youtube.com/watch?v=6eI6AYAsAsY,Dodo Kids,2023-10-08T05:00:05-07:00,True
fRUbG2dnxwo,85 Minutes Of Animals Who Are Absolutely Obsessed With Each Other | Animal Videos | Dodo Kids,https://www.youtube.com/watch?v=fRUbG2dnxwo,Dodo Kids,2021-07-25T05:00:27-07:00,True
QgPtqK4t-14,Animals Who Just Can’t Wait To Tell You Their Stories | Dodo Kids | 1 Hour of Animal Videos For Kids,https://www.youtube.com/watch?v=QgPtqK4t-14,Dodo Kids,2022-07-28T05:00:31-07:00,True
PvR89aNstf0,Mama Cat And Scared Dog Find The Sweetest Heroes ❤️  | Loveables | Dodo Kids,https://www.youtube.com/watch?v=PvR89aNstf0,Dodo Kids,2023-10-07T05:00:19-07:00,True
umczVv6CE9U,60 Minutes Of Animals And The People Who Love Them | Dodo Kids | Animal Videos For Kids,https://www.youtube.com/watch?v=umczVv6CE9U,Dodo Kids,2022-08-25T05:00:37-07:00,True
puoS6CxKpPQ,Episode 21 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=puoS6CxKpPQ,Keep It Weird,2018-10-05T03:00:06-07:00,True
Ogg9o5ue-No,Episode 2 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=Ogg9o5ue-No,Keep It Weird,2018-09-07T13:03:20-07:00,True
visu5RoCu24,Episode 9 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=visu5RoCu24,Keep It Weird,2018-09-07T13:03:21-07:00,True
w7tFL9nE94w,Episode 23 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=w7tFL9nE94w,Keep It Weird,2018-10-12T03:00:10-07:00,True
ytSA30tew74,Episode 14 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=ytSA30tew74,Keep It Weird,2018-09-28T03:00:36-07:00,True
6e9cgo-S5f8,Episode 20 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=6e9cgo-S5f8,Keep It Weird,2018-10-05T03:00:00-07:00,True
r9bFA815XPk,Episode 12 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=r9bFA815XPk,Keep It Weird,2018-09-28T03:00:12-07:00,True
3tMaQ18Scy0,Ready for the Bettys | S1 E15 | Full Episode | Phineas and Ferb | @disneyxd,https://www.youtube.com/watch?v=3tMaQ18Scy0,Disney XD,2022-08-01T06:45:00-07:00,True
0hvhDUBMhV8,Ben and Holly’s Little Kingdom | The Queen Bakes Cakes | Triple Episode #16,https://www.youtube.com/watch?v=0hvhDUBMhV8,Ben and Holly’s Little Kingdom – Official Channel,2018-02-21T09:00:01-08:00,True
705vTy4lNuI,Teen Titans Go! | Girl Power | @dckids,https://www.youtube.com/watch?v=705vTy4lNuI,DC Kids,2019-02-28T07:00:12-08:00,True
MGV9z7P9Jn8,New Years Special Compilation - NEW Total Dramarama,https://www.youtube.com/watch?v=MGV9z7P9Jn8,Total Drama Official,2022-01-01T08:00:08-08:00,True
LiCtKYaBvio,Episode 3 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=LiCtKYaBvio,Keep It Weird,2018-09-07T13:03:21-07:00,True
1DrAxM0PSCA,Wayside - Kindergarten King | KEEP IT WEIRD,https://www.youtube.com/watch?v=1DrAxM0PSCA,Keep It Weird,2022-09-11T04:00:02-07:00,True
zA6l2e0tmJ0,Lori's Stages of Life So Far! | The Loud House,https://www.youtube.com/watch?v=zA6l2e0tmJ0,The Loud House,2022-05-13T06:59:50-07:00,True
XcOWOLX1z14,Woo-oo! 💸 | S1 E1 | Full Episode | DuckTales | Disney Channel,https://www.youtube.com/watch?v=XcOWOLX1z14,Disney Channel,2018-04-10T08:00:06-07:00,True
sel2W42LahE,Episode 6 - Wayside! |FULL EPISODE| KEEP IT WEIRD!,https://www.youtube.com/watch?v=sel2W42LahE,Keep It Weird,2018-09-07T13:03:20-07:00,True
BItZw88qcpk,Every Time The Krabby Patty Formula Gets STOLEN Ever! 😮🍔 | SpongeBob,https://www.youtube.com/watch?v=BItZw88qcpk,SpongeBob SquarePants Official,2022-07-31T05:59:51-07:00,True
mkY5wEZzyCY,Best of Baby Lily 👶 | 30 Minutes | The Loud House,https://www.youtube.com/watch?v=mkY5wEZzyCY,The Loud House,2022-03-25T06:59:54-07:00,True
ChOLuDzI5-Q,50 DIFFERENT Types of Krabby Patties! 🍔 | SpongeBob | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=ChOLuDzI5-Q,Nicktoons,2021-04-24T05:59:54-07:00,True
ho25ifQaMMk,Loud House's Wildest Pranks with Luan! 🤪 | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=ho25ifQaMMk,Nicktoons,2021-04-09T05:59:54-07:00,True
kCdZly0WjHE,44 Cats | 135 MINUTES of episodes | FULL EPISODES,https://www.youtube.com/watch?v=kCdZly0WjHE,Rainbow Junior - English,2022-04-08T10:00:35-07:00,True
4hGPTrQ8lLQ,Feeding the Bee Friend! | The Fixies | Cartoons For Kids | WildBrain Fizz,https://www.youtube.com/watch?v=4hGPTrQ8lLQ,WildBrain Fizz,2023-10-18T09:00:04-07:00,True
qzD3PGW23Dk,Paw Patrol Rescue Mission: Romeo's Giant Megazord & the My Size Lookout Tower!,https://www.youtube.com/watch?v=qzD3PGW23Dk,Genevieve's Playhouse - Learning Videos for Kids,2017-07-26T12:15:09-07:00,True
28ZtOrmnuJs,Angel VS Demon Kids+ More Kids Funny and Educational Cartoons | Kids Story | 4 Friends,https://www.youtube.com/watch?v=28ZtOrmnuJs,4 Friends | Kids Stories,2023-08-29T07:31:12-07:00,True
lAJZJtZ36pM,Toy Learning Videos for Kids Paw Patrol Halloween and Home Alone Skits!,https://www.youtube.com/watch?v=lAJZJtZ36pM,Genevieve's Playhouse - Learning Videos for Kids,2020-05-09T20:47:36-07:00,True
RZUcv4VoO5k,🎅 LIVE: 10 Awesome Christmas Crafts!,https://www.youtube.com/watch?v=RZUcv4VoO5k,"SLICK SLIME SAM - DIY, Comedy, Science",2022-12-12T05:50:17-08:00,True
NZlJ6Saq-S4,Best Toy Learning Videos for Toddlers - Family Friendly Preschool Videos for Kids!,https://www.youtube.com/watch?v=NZlJ6Saq-S4,Genevieve's Playhouse - Learning Videos for Kids,2022-10-11T18:40:48-07:00,True
Wna-dB4wNjM,Ryan coloring and 3 Marker Challenge with Mommy!!,https://www.youtube.com/watch?v=Wna-dB4wNjM,Kaji Family,2020-06-22T05:00:25-07:00,True
pdmGWxOyE0s,"PAW Patrol Mighty Pups Rescues! w/ Skye, Chase, Marshall & Rubble | 90 Minute Compilation | Nick Jr.",https://www.youtube.com/watch?v=pdmGWxOyE0s,Nick Jr.,2023-11-01T06:59:55-07:00,True
kx5EG9pcaWU,Princess Ellie Can GROW 👑 Baby Alive LIVE 🔴 Kids Videos 💕,https://www.youtube.com/watch?v=kx5EG9pcaWU,Baby Alive Official,2022-11-20T17:50:03-08:00,True
azno36Wl6Tk,Paw Patrol Baby Pups Home Alone and get a New House Learning Videos for Kids!,https://www.youtube.com/watch?v=azno36Wl6Tk,Genevieve's Playhouse - Learning Videos for Kids,2020-04-18T20:26:30-07:00,True
W6qbobartbc,Shopping ! Elsa and Anna toddlers buy from Claire's store - Barbie,https://www.youtube.com/watch?v=W6qbobartbc,Come Play With Me,2019-06-29T09:23:11-07:00,True
Un9ew1qSJ8Q,I Love Popcorn Song | Ice Cream | Colors Song | Nursery Rhymes | Kids Songs | BabyBus,https://www.youtube.com/watch?v=Un9ew1qSJ8Q,BabyBus - Kids Songs and Cartoons,2021-08-18T03:00:25-07:00,True
EmULZwfy9vc,Blippi's Search for His Halloween Costume - Learn About Professions | Learning for Kids,https://www.youtube.com/watch?v=EmULZwfy9vc,Moonbug Kids - Kids Stories and Adventures,2022-10-22T04:00:09-07:00,True
b-51WPvvz7E,Educational PJ Masks & Paw Patrol Superhero Rescue Missions from Genevieve's Playhouse!,https://www.youtube.com/watch?v=b-51WPvvz7E,Genevieve's Playhouse - Learning Videos for Kids,2017-04-05T20:31:35-07:00,True
S3CRGa2h7bE,Diana and Roma Funny Kids Adventure stories / Video compilation,https://www.youtube.com/watch?v=S3CRGa2h7bE,✿ Kids Diana Show,2022-05-17T00:35:47-07:00,True
YxwbNh6BCUE,Blippi Bakes Yummy Cakes and Other Fun Stuff | Kids TV Shows | Cartoons For Kids | Fun Anime | video,https://www.youtube.com/watch?v=YxwbNh6BCUE,Moonbug - Kids TV Shows Full Episodes,2023-08-01T05:00:24-07:00,True
OFhj2EgEN88,Creativity Stories for Kids | Animated Read Aloud Kids Books | Vooks Narrated Storybooks,https://www.youtube.com/watch?v=OFhj2EgEN88,Vooks,2023-05-04T05:00:16-07:00,True
aZUF_mDuCfI,🔴 Peppa Pig | Full Episodes | All Series | Live 24/7 🐷 @Peppa Pig - Official Channel Livestream,https://www.youtube.com/watch?v=aZUF_mDuCfI,Peppa Pig Asia,2023-08-22T10:57:32-07:00,True
r7gGMN2YMl4,Ben and Holly’s Little Kingdom | Where Is Gaston? | Cartoons for Kids,https://www.youtube.com/watch?v=r7gGMN2YMl4,Ben and Holly’s Little Kingdom – Official Channel,2023-01-03T04:00:34-08:00,True
z0hhg1knltw,The Babies Find a Magical Secret Room 👶💖 BRAND NEW Baby Alive Episodes 👶💖 Family Kids Cartoons,https://www.youtube.com/watch?v=z0hhg1knltw,Baby Alive Official,2023-10-28T04:00:51-07:00,True
l-zdDoNCVfQ,Ben and Holly’s Little Kingdom 🌹 Gaston's Valentine's Day Special 🌹 Cartoon for Kids,https://www.youtube.com/watch?v=l-zdDoNCVfQ,Ben and Holly’s Little Kingdom – Official Channel,2020-02-14T22:00:07-08:00,True
oQz-X6oqEZY,📚3 Kid's Halloween Read-Alouds | CREEPY TRILOGY!,https://www.youtube.com/watch?v=oQz-X6oqEZY,Storytime with Ryan & Craig,2023-10-10T17:40:43-07:00,True
ahJ8TnomN7M,Every Creature Power Transformation Part 2 | Wild Kratts,https://www.youtube.com/watch?v=ahJ8TnomN7M,Wild Kratts,2023-06-08T01:00:01-07:00,True
4dWkU1v1jR4,Wild Kratts MOVIE | A Creature Christmas | PBS KIDS,https://www.youtube.com/watch?v=4dWkU1v1jR4,PBS KIDS,2020-12-02T09:00:02-08:00,True
tSAKzVP2IGk,Wild Kratts FULL EPISODE! | Stuck on Sharks | PBS KIDS,https://www.youtube.com/watch?v=tSAKzVP2IGk,PBS KIDS,2019-11-06T08:00:08-08:00,True
kvpUanzAjFo,Wild Kratts - Top Season 3 Moments (76 Minutes!) | Kids Videos,https://www.youtube.com/watch?v=kvpUanzAjFo,Wild Kratts,2018-10-10T13:30:00-07:00,True
BczJR-nRTdI,Woody Woodpecker Show | Goldiggers | Full Episode | Cartoons For Children,https://www.youtube.com/watch?v=BczJR-nRTdI,Mini Moments,2017-11-03T05:00:00-07:00,True
shtmouQ5NXQ,Wild Kratts MOVIE | 😸 Cats and Dogs 🐶 | PBS KIDS,https://www.youtube.com/watch?v=shtmouQ5NXQ,PBS KIDS,2021-07-12T09:00:26-07:00,True
-X4JICBNRlw,PJ Masks Toy Videos | 2.5 HOUR CHRISTMAS SPECIAL ❄️PJ Masks Christmas Special ❄️PJ Masks Official,https://www.youtube.com/watch?v=-X4JICBNRlw,PJ Masks Toy Videos,2019-07-24T18:00:00-07:00,True
wYLUwNEJRFE,The Screws | The Fixies | Cartoons for Kids,https://www.youtube.com/watch?v=wYLUwNEJRFE,The Fixies,2022-12-31T08:00:29-08:00,True
0617kVj07nc,BEE BATTLE: Tom Thomas vs. The Hive 🐝 | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=0617kVj07nc,The Fixies,2023-05-07T05:00:01-07:00,True
-tMdJpOOBP4,Colorful Surprise Eggs｜Dinosaur Eggs + More｜Learn Colors and Nursery Rhymes for Kids｜Hogi Pinkfong,https://www.youtube.com/watch?v=-tMdJpOOBP4,Hogi! Pinkfong - Learn & Play,2023-08-27T05:00:00-07:00,True
uI_E2YPPJgY,Diana and Roma Best Videos Compilation  | 1 Hour Video,https://www.youtube.com/watch?v=uI_E2YPPJgY,✿ Kids Diana Show,2023-07-20T02:47:30-07:00,True
KRWtbpM-tOw,Toola's Surprise! | The Fixies | Cartoons for Kids | WildBrain Wonder,https://www.youtube.com/watch?v=KRWtbpM-tOw,WildBrain Wonder,2023-09-17T08:00:17-07:00,True
0n8xN7qnCe0,Tom Thomas' Toothache Troubles | The Fixies | Cartoons for Kids | WildBrain Wonder,https://www.youtube.com/watch?v=0n8xN7qnCe0,WildBrain Wonder,2023-07-16T08:00:00-07:00,True
5NcPmd8LT1Q,The Screws | The Fixies | Cartoons for Kids | WildBrain Wonder,https://www.youtube.com/watch?v=5NcPmd8LT1Q,WildBrain Wonder,2023-03-18T09:00:05-07:00,True
NRBlHPTZayg,The Big Race! 🏁 | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=NRBlHPTZayg,The Fixies,2022-12-30T08:00:13-08:00,True
hqJje2q5mSU,Nolik Goes Off The Rails! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=hqJje2q5mSU,The Fixies,2023-05-21T05:00:24-07:00,True
Mpk0X0_fCIc,The Fire 🔥🧯 | The Fixies | Cartoons for Children | #Fire,https://www.youtube.com/watch?v=Mpk0X0_fCIc,The Fixies,2022-07-12T08:00:10-07:00,True
FSPfNEHUEeQ,What is Tom Thomas hiding on his phone? 📱 | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=FSPfNEHUEeQ,The Fixies,2023-05-27T05:00:23-07:00,True
-H0e8uf49iI,The Lost Chameleon Quest! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=-H0e8uf49iI,The Fixies,2023-02-17T05:00:00-08:00,True
vPf-CTAJEts,Rainbow Juice Song | Colors Song | Fun Sing Along Songs | Kids Song | Kids Cartoon | BabyBus,https://www.youtube.com/watch?v=vPf-CTAJEts,BabyBus - Kids Songs and Cartoons,2022-04-06T03:30:10-07:00,True
0nBkzpPTulM,Superpower Candy 🍬 | Kids Cartoon | Safety Education for Kids | Sheriff Labrador | BabyBus,https://www.youtube.com/watch?v=0nBkzpPTulM,BabyBus - Kids Songs and Cartoons,2023-11-06T02:30:00-08:00,True
MSMKWeqBPHg,Don't Eat Dirty Food | Good Habits | Safety Cartoon | Sheriff Labrador | Kids Cartoon | BabyBus,https://www.youtube.com/watch?v=MSMKWeqBPHg,BabyBus - Kids Songs and Cartoons,2023-04-11T03:30:12-07:00,True
QO6E5SR9a2U,Safety in Swimming Pools🏊| Safety Tips | Police Cartoon | Kids Cartoon | Sheriff Labrador | BabyBus,https://www.youtube.com/watch?v=QO6E5SR9a2U,BabyBus - Kids Songs and Cartoons,2023-08-22T03:30:09-07:00,True
OLD9GtD47Ks,Safety in Swimming Pools🏊| Safety Tips | Police Cartoon | Kids Cartoon | Sheriff Labrador | BabyBus,https://www.youtube.com/watch?v=OLD9GtD47Ks,BabyBus - Kids Songs and Cartoons,2023-07-18T03:30:06-07:00,True
Dxt7Srl6ACk,Drinks Vending Machine | Big Bad Wolf Loves Cola | Nursery Rhyme & Kids Songs | BabyBus,https://www.youtube.com/watch?v=Dxt7Srl6ACk,BabyBus - Kids Songs and Cartoons,2023-10-13T04:35:28-07:00,True
Kd_fd-HUM-g,Rescue Honeybee Mission +More | Super Rescue Team Collection | Best Cartoon Collection,https://www.youtube.com/watch?v=Kd_fd-HUM-g,BabyBus TV - Kids Cartoon,2023-02-25T04:00:14-08:00,True
ySH3kr9Cyeo,Diana and Roma Fun Videos on Essential Kids' Conduct Rules,https://www.youtube.com/watch?v=ySH3kr9Cyeo,✿ Kids Diana Show,2023-10-05T05:02:27-07:00,True
5E37yTg3UDY,"PAW Patrol Mega Robot Rescues! w/ Chase, Skye & Robo-Dog | 1 Hour Compilation | Nick Jr.",https://www.youtube.com/watch?v=5E37yTg3UDY,Nick Jr.,2023-05-13T04:59:59-07:00,True
7pNX3-s3K6U,Tanker Truck is Leaking Oil | 🚒🚓Rescue Team | Monster Cars | Kids Songs | Kids Cartoon | BabyBus,https://www.youtube.com/watch?v=7pNX3-s3K6U,BabyBus - Kids Songs and Cartoons,2023-11-05T02:30:01-08:00,True
sIL980MOnrI,False Advertising | Educational Cartoons | Safety Tips | Kids Cartoon | Sheriff Labrador | BabyBus,https://www.youtube.com/watch?v=sIL980MOnrI,BabyBus - Kids Songs and Cartoons,2023-10-30T03:30:20-07:00,True
nU7b7C6gnV8,Earthquake! Snake Rescue Mission +More | Super Rescue Team Collection | Best Cartoon Collection,https://www.youtube.com/watch?v=nU7b7C6gnV8,BabyBus TV - Kids Cartoon,2023-07-25T05:00:46-07:00,True
xRkZzoInmKQ,Loud House & Casagrandes Mom Marathon! 👩‍👧‍👦 | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=xRkZzoInmKQ,Nicktoons,2021-05-01T05:59:52-07:00,True
4m6AWtcLF9I,Craig of the Creek | Too Many Treasures | Cartoon Network Africa,https://www.youtube.com/watch?v=4m6AWtcLF9I,Cartoon Network Africa,2021-01-09T07:00:00-08:00,True
RiHypfhsUUM,Loud House and Casagrandes Holiday MARATHON! 🎄 | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=RiHypfhsUUM,Nicktoons,2021-12-09T06:00:22-08:00,True
__Z6j1_8rL0,The Casagrandes | Bad Reviews | Nickelodeon UK,https://www.youtube.com/watch?v=__Z6j1_8rL0,Nickelodeon UK,2021-06-26T09:00:19-07:00,True
GfDnr5DI2Mw,Lucy Loud's Best Moments from The Loud House 👻 | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=GfDnr5DI2Mw,Nicktoons,2022-03-27T06:00:06-07:00,True
redZeW9YGOU,The Louds Take a Road Trip 🚙💨 | Full Scene 'Tripped' | The Loud House,https://www.youtube.com/watch?v=redZeW9YGOU,The Loud House,2022-08-06T06:59:48-07:00,True
KvZgMQIs2Ps,24 MINUTES Inside the Casagrandes School! 📚 | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=KvZgMQIs2Ps,Nicktoons,2022-03-06T06:00:09-08:00,True
vifL8e4FJGI,30 Minutes Of Carl's BEST Moments! | The Casagrandes,https://www.youtube.com/watch?v=vifL8e4FJGI,The Loud House,2021-12-11T07:00:26-08:00,True
xE0quk4o_mI,20 MINUTES Inside the Casagrandes Apartments!  🏘 | Nickelodeon Cartoon Universe,https://www.youtube.com/watch?v=xE0quk4o_mI,Nicktoons,2021-04-17T06:00:18-07:00,True
RnwagIl4xUI,BUBBLES 🧼 | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=RnwagIl4xUI,The Fixies,2023-01-15T08:00:14-08:00,True
SvFErGiiSEo,Tom's Disguise 👹 | The Fixies | Cartoons for Kids | WildBrain Learn at Home,https://www.youtube.com/watch?v=SvFErGiiSEo,WildBrain Wonder,2022-04-03T07:00:10-07:00,True
ea0UYsoApvc,Multiplication 𝐗 | The Fixies | Cartoons for Kids | WildBrain Wonder,https://www.youtube.com/watch?v=ea0UYsoApvc,WildBrain Wonder,2023-04-01T08:00:25-07:00,True
5F3_jaywNdY,The Return of the Fixie-Eater! | The Fixies | WildBrain - Kids TV Shows,https://www.youtube.com/watch?v=5F3_jaywNdY,WildBrain Fizz,2022-10-25T07:00:06-07:00,True
Y7UTUIqmnK4,Tom's Toolbox 🛠 | The Fixies | Cartoons for Children | #Tools,https://www.youtube.com/watch?v=Y7UTUIqmnK4,WildBrain Little Jobs,2022-06-24T09:00:26-07:00,True
fpOOsd2O3Io,The Secret Origin of Tom's Friendship with Nolik and Simka! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=fpOOsd2O3Io,The Fixies,2023-05-23T05:00:36-07:00,True
JVPOKLBzHNc,How is The Fixies animated? | The Fixies | Cartoons for Kids | WildBrain Wonder,https://www.youtube.com/watch?v=JVPOKLBzHNc,WildBrain Wonder,2023-04-29T08:00:11-07:00,True
3ljqBxsVc5E,Tom's Toy Bear Gets a Makeover: Nolik's Reaction is Priceless! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=3ljqBxsVc5E,The Fixies,2023-04-21T05:00:03-07:00,True
Td6srYxOqIA,The hoverboard | The Fixies | Cartoons for Children,https://www.youtube.com/watch?v=Td6srYxOqIA,WildBrain Wonder,2021-01-16T08:00:08-08:00,True
a04cHjIUW7g,Nolik gets copied! 🖨 | The Fixies | Cartoons for Kids | WildBrain - Kids TV Shows Full Episodes,https://www.youtube.com/watch?v=a04cHjIUW7g,WildBrain Fizz,2022-06-21T07:00:01-07:00,True
O3esD84REe4,Katya's Secret Message! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=O3esD84REe4,The Fixies,2023-04-20T05:00:16-07:00,True
kEnnTKWfJsw,The COMPLETE SpongeBob House Timeline! 🍍 | SpongeBob,https://www.youtube.com/watch?v=kEnnTKWfJsw,SpongeBob SquarePants Official,2022-06-25T05:59:54-07:00,True
tZwcM9dMNNE,Pororo Movie - Pororo's Night at the Dinosaur Museum | Dinosaur Adventure | Movie for Children,https://www.youtube.com/watch?v=tZwcM9dMNNE,Pororo the Little Penguin,2023-10-28T18:00:19-07:00,True
W1TM9rhYu-E,Mr Bean's Home Movie | Mr Bean | Cartoons for Kids | WildBrain Kids,https://www.youtube.com/watch?v=W1TM9rhYu-E,WildBrain Kids,2021-09-08T04:00:13-07:00,True
f8dHtiM4l5k,LARVA BIỆT ĐỘI SIÊU ANH HÙNG VUI NHỘN - ẤU TRÙNG TINH NGHỊCH - PHIM HOẠT HÌNH HAY NHẤT 2021,https://www.youtube.com/watch?v=f8dHtiM4l5k,ENJO Cartoon Việt Nam,2021-08-30T16:00:21-07:00,True
XUT1jqdECcY,Keeping The Fixies Safe! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=XUT1jqdECcY,The Fixies,2023-09-08T07:00:31-07:00,True
YA7hXQvh3Zg,🤢 Fever Trouble 🤢 | Baby Oddbods | Funny Comedy Cartoon Episodes for Kids,https://www.youtube.com/watch?v=YA7hXQvh3Zg,Minibods - Official Channel,2022-12-02T01:00:18-08:00,True
CoZYkOXBSvk,Watch Out for Bees! | Daily life safety | picnic | mike | safetyman | for toddlers | REDMON,https://www.youtube.com/watch?v=CoZYkOXBSvk,Redmon Kids! Songs & Stories,2021-08-28T06:00:05-07:00,True
_Ec37MvRV_0,How to Video Call | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=_Ec37MvRV_0,The Fixies,2022-10-27T08:00:34-07:00,True
W68k7N-kfA0,Nolik's Workout! | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=W68k7N-kfA0,The Fixies,2023-06-16T07:00:24-07:00,True
AnWzuFVjZRE,Katya's Secret Message! | The Fixies | Cartoons for Kids | WildBrain Wonder,https://www.youtube.com/watch?v=AnWzuFVjZRE,WildBrain Wonder,2023-10-14T06:00:15-07:00,True
X5yx_B9ZlPo,Black Food vs Pink Food! Lycan Learns Healthy Habits for Kids 🌟 Lycan Arabic Funny Stories For Kids,https://www.youtube.com/watch?v=X5yx_B9ZlPo,LYCAN - Arabic,2022-07-10T06:52:08-07:00,True
MP-7r7-Njss,The Very Noisy Neighbours 🔦 | Peppa Pig Official Full Episodes,https://www.youtube.com/watch?v=MP-7r7-Njss,Peppa Pig - Official Channel,2023-09-06T22:00:15-07:00,True
HaUWzKM7hag,The BIGGEST Buffet Ever! 🍝 | Peppa Pig Tales,https://www.youtube.com/watch?v=HaUWzKM7hag,Peppa Pig - Official Channel,2023-09-21T10:00:10-07:00,True
